19335	Q0	8412684	1	-76.25	LLMRankers
19335	Q0	8412682	2	-76.8125	LLMRankers
19335	Q0	7267248	3	-77.5	LLMRankers
19335	Q0	2046505	4	-77.625	LLMRankers
19335	Q0	6999135	5	-77.75	LLMRankers
19335	Q0	8412683	6	-78.5	LLMRankers
19335	Q0	6452949	7	-78.625	LLMRankers
19335	Q0	1994172	8	-78.75	LLMRankers
19335	Q0	7367402	9	-79.0	LLMRankers
19335	Q0	819168	10	-79.0	LLMRankers
19335	Q0	8412681	11	-79.5625	LLMRankers
19335	Q0	527690	12	-79.625	LLMRankers
19335	Q0	1280402	13	-79.6875	LLMRankers
19335	Q0	3175484	14	-79.875	LLMRankers
19335	Q0	6999143	15	-79.875	LLMRankers
19335	Q0	7298833	16	-79.9375	LLMRankers
19335	Q0	3539483	17	-80.0	LLMRankers
19335	Q0	3175481	18	-80.0625	LLMRankers
19335	Q0	1616883	19	-80.25	LLMRankers
19335	Q0	129764	20	-80.5625	LLMRankers
19335	Q0	527695	21	-80.8125	LLMRankers
19335	Q0	527689	22	-81.0	LLMRankers
19335	Q0	2108336	23	-81.0	LLMRankers
19335	Q0	4540816	24	-81.0625	LLMRankers
19335	Q0	8412685	25	-81.0625	LLMRankers
19335	Q0	3260688	26	-81.25	LLMRankers
19335	Q0	8218756	27	-81.4375	LLMRankers
19335	Q0	7367411	28	-81.5	LLMRankers
19335	Q0	5051739	29	-81.6875	LLMRankers
19335	Q0	4540809	30	-81.75	LLMRankers
19335	Q0	8024611	31	-81.9375	LLMRankers
19335	Q0	712806	32	-81.9375	LLMRankers
19335	Q0	4349928	33	-82.0625	LLMRankers
19335	Q0	3156238	34	-82.0625	LLMRankers
19335	Q0	4835655	35	-82.125	LLMRankers
19335	Q0	1555319	36	-82.125	LLMRankers
19335	Q0	1730	37	-82.3125	LLMRankers
19335	Q0	2943087	38	-82.375	LLMRankers
19335	Q0	712802	39	-82.375	LLMRankers
19335	Q0	527698	40	-82.75	LLMRankers
19335	Q0	901329	41	-82.875	LLMRankers
19335	Q0	7367407	42	-82.9375	LLMRankers
19335	Q0	6867870	43	-83.0625	LLMRankers
19335	Q0	8635981	44	-83.1875	LLMRankers
