19335	Q0	8412684	1	-74.3125	LLMRankers
19335	Q0	7267248	2	-74.6875	LLMRankers
19335	Q0	2108336	3	-76.3125	LLMRankers
19335	Q0	6452949	4	-76.9375	LLMRankers
19335	Q0	5051739	5	-78.125	LLMRankers
19335	Q0	1568088	6	-78.5625	LLMRankers
19335	Q0	7367402	7	-78.625	LLMRankers
19335	Q0	527690	8	-79.0625	LLMRankers
19335	Q0	1616883	9	-79.5	LLMRankers
19335	Q0	8412687	10	-79.6875	LLMRankers
19335	Q0	2046505	11	-79.6875	LLMRankers
19335	Q0	6999143	12	-79.8125	LLMRankers
19335	Q0	1280402	13	-79.875	LLMRankers
19335	Q0	8412683	14	-79.9375	LLMRankers
19335	Q0	8024611	15	-80.25	LLMRankers
19335	Q0	3539483	16	-80.3125	LLMRankers
19335	Q0	6999135	17	-80.4375	LLMRankers
19335	Q0	3175481	18	-80.75	LLMRankers
19335	Q0	4835655	19	-80.75	LLMRankers
19335	Q0	7367411	20	-80.8125	LLMRankers
19335	Q0	5379897	21	-80.9375	LLMRankers
19335	Q0	8412682	22	-81.0625	LLMRankers
19335	Q0	436828	23	-81.0625	LLMRankers
19335	Q0	1994172	24	-81.125	LLMRankers
19335	Q0	342431	25	-81.375	LLMRankers
19335	Q0	527689	26	-81.5625	LLMRankers
19335	Q0	8412681	27	-81.6875	LLMRankers
19335	Q0	4540816	28	-81.875	LLMRankers
19335	Q0	527694	29	-81.9375	LLMRankers
19335	Q0	819168	30	-82.0625	LLMRankers
19335	Q0	7298837	31	-82.1875	LLMRankers
19335	Q0	8412685	32	-82.25	LLMRankers
19335	Q0	8218756	33	-82.3125	LLMRankers
19335	Q0	1568085	34	-82.4375	LLMRankers
19335	Q0	5843332	35	-82.5625	LLMRankers
19335	Q0	6010966	36	-82.75	LLMRankers
19335	Q0	527695	37	-82.8125	LLMRankers
19335	Q0	7256139	38	-82.9375	LLMRankers
19335	Q0	691497	39	-83.0625	LLMRankers
19335	Q0	3175484	40	-83.125	LLMRankers
19335	Q0	8080924	41	-83.125	LLMRankers
19335	Q0	5140471	42	-83.25	LLMRankers
19335	Q0	4540809	43	-83.3125	LLMRankers
19335	Q0	7367407	44	-83.3125	LLMRankers
19335	Q0	7298840	45	-83.3125	LLMRankers
19335	Q0	7298833	46	-83.5	LLMRankers
19335	Q0	1726	47	-83.5625	LLMRankers
19335	Q0	129764	48	-83.5625	LLMRankers
19335	Q0	2943087	49	-83.625	LLMRankers
19335	Q0	712802	50	-83.6875	LLMRankers
19335	Q0	1730	51	-83.8125	LLMRankers
19335	Q0	1555319	52	-83.875	LLMRankers
19335	Q0	1729	53	-84.0	LLMRankers
19335	Q0	8635981	54	-84.0625	LLMRankers
19335	Q0	342432	55	-84.125	LLMRankers
19335	Q0	6783161	56	-84.1875	LLMRankers
19335	Q0	8798990	57	-84.4375	LLMRankers
19335	Q0	712806	58	-84.4375	LLMRankers
19335	Q0	8754859	59	-84.4375	LLMRankers
19335	Q0	1746951	60	-84.5625	LLMRankers
19335	Q0	1837110	61	-84.625	LLMRankers
19335	Q0	1796647	62	-84.625	LLMRankers
19335	Q0	1568084	63	-84.625	LLMRankers
19335	Q0	5843331	64	-84.6875	LLMRankers
19335	Q0	3653053	65	-84.6875	LLMRankers
19335	Q0	1722	66	-84.6875	LLMRankers
19335	Q0	8151650	67	-84.875	LLMRankers
19335	Q0	1725697	68	-85.0	LLMRankers
19335	Q0	527698	69	-85.25	LLMRankers
19335	Q0	3156238	70	-85.25	LLMRankers
19335	Q0	8151642	71	-85.375	LLMRankers
19335	Q0	3445058	72	-85.4375	LLMRankers
19335	Q0	4349928	73	-85.5625	LLMRankers
19335	Q0	3497214	74	-85.875	LLMRankers
19335	Q0	7692043	75	-86.0	LLMRankers
19335	Q0	3260688	76	-86.0625	LLMRankers
19335	Q0	5454283	77	-86.125	LLMRankers
19335	Q0	901325	78	-86.3125	LLMRankers
19335	Q0	691492	79	-86.3125	LLMRankers
19335	Q0	8525221	80	-86.4375	LLMRankers
19335	Q0	6179483	81	-86.6875	LLMRankers
19335	Q0	6867870	82	-86.875	LLMRankers
19335	Q0	7042455	83	-86.9375	LLMRankers
19335	Q0	5454280	84	-86.9375	LLMRankers
19335	Q0	4540808	85	-86.9375	LLMRankers
19335	Q0	7727462	86	-87.625	LLMRankers
19335	Q0	2046341	87	-87.625	LLMRankers
19335	Q0	6109209	88	-88.6875	LLMRankers
19335	Q0	8612877	89	-88.875	LLMRankers
19335	Q0	901329	90	-88.9375	LLMRankers
19335	Q0	630063	91	-89.125	LLMRankers
19335	Q0	691498	92	-89.125	LLMRankers
19335	Q0	1389478	93	-89.4375	LLMRankers
19335	Q0	6144461	94	-89.5	LLMRankers
19335	Q0	1359917	95	-89.5625	LLMRankers
19335	Q0	1705525	96	-90.1875	LLMRankers
19335	Q0	6214701	97	-90.5625	LLMRankers
19335	Q0	1389479	98	-90.8125	LLMRankers
19335	Q0	7276206	99	-91.0	LLMRankers
19335	Q0	5629115	100	-93.5	LLMRankers
47923	Q0	5032362	1	-80.875	LLMRankers
47923	Q0	8348762	2	-81.125	LLMRankers
47923	Q0	1681334	3	-85.1875	LLMRankers
47923	Q0	6919836	4	-85.1875	LLMRankers
47923	Q0	4297620	5	-85.1875	LLMRankers
47923	Q0	8418678	6	-86.375	LLMRankers
47923	Q0	473809	7	-86.4375	LLMRankers
47923	Q0	2044900	8	-87.0625	LLMRankers
47923	Q0	2408264	9	-87.125	LLMRankers
47923	Q0	8418681	10	-87.4375	LLMRankers
47923	Q0	1681332	11	-87.5625	LLMRankers
47923	Q0	618556	12	-87.5625	LLMRankers
47923	Q0	1868437	13	-87.6875	LLMRankers
47923	Q0	2135499	14	-87.8125	LLMRankers
47923	Q0	8641107	15	-88.1875	LLMRankers
47923	Q0	6241151	16	-88.1875	LLMRankers
47923	Q0	6643066	17	-88.3125	LLMRankers
47923	Q0	1681331	18	-88.8125	LLMRankers
47923	Q0	473807	19	-89.125	LLMRankers
47923	Q0	6191	20	-89.1875	LLMRankers
47923	Q0	525511	21	-89.3125	LLMRankers
47923	Q0	6241153	22	-89.5	LLMRankers
47923	Q0	8641104	23	-89.625	LLMRankers
47923	Q0	766019	24	-90.25	LLMRankers
47923	Q0	1565060	25	-90.625	LLMRankers
47923	Q0	5417580	26	-90.9375	LLMRankers
47923	Q0	7038128	27	-91.0	LLMRankers
47923	Q0	7747055	28	-91.0	LLMRankers
47923	Q0	3348834	29	-91.25	LLMRankers
47923	Q0	1488919	30	-91.25	LLMRankers
47923	Q0	5417582	31	-91.625	LLMRankers
47923	Q0	3348838	32	-91.75	LLMRankers
47923	Q0	1868438	33	-91.75	LLMRankers
47923	Q0	7417276	34	-91.875	LLMRankers
47923	Q0	1681336	35	-92.0	LLMRankers
47923	Q0	5032364	36	-92.125	LLMRankers
47923	Q0	1681337	37	-92.25	LLMRankers
47923	Q0	8619129	38	-92.5	LLMRankers
47923	Q0	1960681	39	-92.5625	LLMRankers
47923	Q0	2699736	40	-92.625	LLMRankers
