19335	Q0	8412684	1	-74.5	LLMRankers
19335	Q0	8412682	2	-75.6875	LLMRankers
19335	Q0	7267248	3	-75.9375	LLMRankers
19335	Q0	527690	4	-76.75	LLMRankers
19335	Q0	8412681	5	-77.875	LLMRankers
19335	Q0	5051739	6	-78.5625	LLMRankers
19335	Q0	7276206	7	-79.0	LLMRankers
19335	Q0	8412683	8	-79.25	LLMRankers
19335	Q0	6999135	9	-79.375	LLMRankers
19335	Q0	7367402	10	-79.6875	LLMRankers
19335	Q0	1280402	11	-79.8125	LLMRankers
19335	Q0	4540816	12	-79.875	LLMRankers
19335	Q0	8218756	13	-79.9375	LLMRankers
19335	Q0	2108336	14	-80.0	LLMRankers
19335	Q0	6452949	15	-80.0625	LLMRankers
19335	Q0	342431	16	-80.375	LLMRankers
19335	Q0	6010966	17	-80.375	LLMRankers
19335	Q0	436828	18	-80.4375	LLMRankers
19335	Q0	1616883	19	-80.5	LLMRankers
19335	Q0	5379897	20	-80.625	LLMRankers
19335	Q0	1730	21	-81.0	LLMRankers
19335	Q0	3175484	22	-81.0625	LLMRankers
19335	Q0	3539483	23	-81.0625	LLMRankers
19335	Q0	3175481	24	-81.4375	LLMRankers
19335	Q0	7042455	25	-81.75	LLMRankers
19335	Q0	2046505	26	-81.8125	LLMRankers
19335	Q0	1746951	27	-81.8125	LLMRankers
19335	Q0	712806	28	-81.9375	LLMRankers
19335	Q0	1796647	29	-82.0	LLMRankers
19335	Q0	527689	30	-82.25	LLMRankers
19335	Q0	7367411	31	-82.3125	LLMRankers
19335	Q0	6999143	32	-82.375	LLMRankers
19335	Q0	7692043	33	-82.4375	LLMRankers
19335	Q0	691497	34	-82.4375	LLMRankers
19335	Q0	1994172	35	-82.625	LLMRankers
19335	Q0	1568084	36	-82.625	LLMRankers
19335	Q0	1722	37	-82.75	LLMRankers
19335	Q0	8080924	38	-82.875	LLMRankers
19335	Q0	7256139	39	-82.9375	LLMRankers
19335	Q0	8412685	40	-83.0	LLMRankers
19335	Q0	7367407	41	-83.0	LLMRankers
19335	Q0	712802	42	-83.125	LLMRankers
19335	Q0	5843332	43	-83.25	LLMRankers
19335	Q0	8024611	44	-83.25	LLMRankers
19335	Q0	342432	45	-83.3125	LLMRankers
19335	Q0	1725697	46	-83.375	LLMRankers
19335	Q0	2943087	47	-83.375	LLMRankers
19335	Q0	527694	48	-83.4375	LLMRankers
19335	Q0	527695	49	-83.6875	LLMRankers
19335	Q0	4835655	50	-83.75	LLMRankers
19335	Q0	1568085	51	-83.875	LLMRankers
19335	Q0	3653053	52	-83.875	LLMRankers
19335	Q0	4540809	53	-83.9375	LLMRankers
19335	Q0	7298840	54	-83.9375	LLMRankers
19335	Q0	7298837	55	-84.125	LLMRankers
19335	Q0	819168	56	-84.25	LLMRankers
19335	Q0	8412687	57	-84.3125	LLMRankers
19335	Q0	6867870	58	-84.3125	LLMRankers
19335	Q0	3445058	59	-84.375	LLMRankers
19335	Q0	5843331	60	-84.5625	LLMRankers
19335	Q0	527698	61	-84.8125	LLMRankers
19335	Q0	8525221	62	-85.0	LLMRankers
19335	Q0	3156238	63	-85.25	LLMRankers
19335	Q0	1555319	64	-85.3125	LLMRankers
19335	Q0	1726	65	-85.4375	LLMRankers
19335	Q0	7298833	66	-85.6875	LLMRankers
19335	Q0	4349928	67	-85.6875	LLMRankers
19335	Q0	8612877	68	-85.8125	LLMRankers
19335	Q0	3497214	69	-85.875	LLMRankers
19335	Q0	1729	70	-86.0625	LLMRankers
19335	Q0	1568088	71	-86.125	LLMRankers
19335	Q0	129764	72	-86.5	LLMRankers
19335	Q0	8635981	73	-86.6875	LLMRankers
19335	Q0	5140471	74	-86.75	LLMRankers
19335	Q0	8798990	75	-86.75	LLMRankers
19335	Q0	8754859	76	-86.8125	LLMRankers
19335	Q0	630063	77	-87.0	LLMRankers
19335	Q0	8151650	78	-87.125	LLMRankers
19335	Q0	6783161	79	-87.25	LLMRankers
19335	Q0	8151642	80	-87.3125	LLMRankers
19335	Q0	1389478	81	-87.375	LLMRankers
19335	Q0	901329	82	-87.625	LLMRankers
19335	Q0	691492	83	-87.625	LLMRankers
19335	Q0	3260688	84	-87.6875	LLMRankers
19335	Q0	1389479	85	-87.8125	LLMRankers
19335	Q0	1837110	86	-88.125	LLMRankers
19335	Q0	901325	87	-88.25	LLMRankers
19335	Q0	1705525	88	-88.75	LLMRankers
19335	Q0	7727462	89	-89.0625	LLMRankers
19335	Q0	2046341	90	-89.3125	LLMRankers
19335	Q0	5454283	91	-89.625	LLMRankers
19335	Q0	4540808	92	-89.8125	LLMRankers
19335	Q0	5454280	93	-90.6875	LLMRankers
19335	Q0	691498	94	-91.25	LLMRankers
19335	Q0	6214701	95	-91.3125	LLMRankers
19335	Q0	6179483	96	-93.125	LLMRankers
19335	Q0	5629115	97	-94.0	LLMRankers
19335	Q0	1359917	98	-94.4375	LLMRankers
19335	Q0	6109209	99	-95.25	LLMRankers
19335	Q0	6144461	100	-98.375	LLMRankers
47923	Q0	8348762	1	-82.5625	LLMRankers
47923	Q0	1681334	2	-84.5	LLMRankers
47923	Q0	2408264	3	-85.75	LLMRankers
47923	Q0	2044900	4	-86.4375	LLMRankers
47923	Q0	5032362	5	-86.875	LLMRankers
47923	Q0	4297620	6	-86.9375	LLMRankers
47923	Q0	6919836	7	-87.0	LLMRankers
47923	Q0	1868437	8	-87.8125	LLMRankers
47923	Q0	6191	9	-87.875	LLMRankers
47923	Q0	7914498	10	-87.9375	LLMRankers
47923	Q0	473807	11	-88.1875	LLMRankers
47923	Q0	8641107	12	-88.3125	LLMRankers
47923	Q0	5417580	13	-88.375	LLMRankers
47923	Q0	525511	14	-88.6875	LLMRankers
47923	Q0	8641104	15	-89.0625	LLMRankers
47923	Q0	6643066	16	-89.125	LLMRankers
47923	Q0	1681332	17	-89.3125	LLMRankers
47923	Q0	8418681	18	-89.875	LLMRankers
47923	Q0	8418678	19	-89.875	LLMRankers
47923	Q0	766019	20	-90.125	LLMRankers
47923	Q0	1565060	21	-90.8125	LLMRankers
47923	Q0	8418683	22	-91.125	LLMRankers
47923	Q0	6241151	23	-91.1875	LLMRankers
47923	Q0	6241147	24	-91.1875	LLMRankers
47923	Q0	2135499	25	-91.6875	LLMRankers
47923	Q0	618556	26	-92.0	LLMRankers
47923	Q0	1681336	27	-92.125	LLMRankers
47923	Q0	1868438	28	-92.125	LLMRankers
47923	Q0	1827449	29	-92.375	LLMRankers
47923	Q0	5032364	30	-92.625	LLMRankers
47923	Q0	5911790	31	-92.625	LLMRankers
47923	Q0	8641106	32	-92.75	LLMRankers
47923	Q0	473809	33	-92.9375	LLMRankers
47923	Q0	5417582	34	-92.9375	LLMRankers
47923	Q0	7417276	35	-93.0	LLMRankers
47923	Q0	7747055	36	-93.0	LLMRankers
47923	Q0	1681331	37	-93.4375	LLMRankers
47923	Q0	1681337	38	-93.5	LLMRankers
47923	Q0	5147526	39	-93.875	LLMRankers
47923	Q0	6241153	40	-94.0625	LLMRankers
47923	Q0	6241152	41	-94.1875	LLMRankers
47923	Q0	8619126	42	-94.3125	LLMRankers
47923	Q0	8619129	43	-94.375	LLMRankers
47923	Q0	3348834	44	-94.875	LLMRankers
47923	Q0	1960681	45	-95.0	LLMRankers
47923	Q0	1506786	46	-95.375	LLMRankers
47923	Q0	6241150	47	-95.4375	LLMRankers
47923	Q0	6210760	48	-95.5	LLMRankers
47923	Q0	4257345	49	-95.5	LLMRankers
47923	Q0	1488918	50	-95.5625	LLMRankers
47923	Q0	3348838	51	-95.6875	LLMRankers
47923	Q0	1488919	52	-96.1875	LLMRankers
47923	Q0	4652799	53	-96.3125	LLMRankers
47923	Q0	5586331	54	-96.5	LLMRankers
47923	Q0	99926	55	-96.625	LLMRankers
47923	Q0	2699736	56	-96.75	LLMRankers
47923	Q0	8418684	57	-96.75	LLMRankers
47923	Q0	2699737	58	-96.8125	LLMRankers
47923	Q0	8418679	59	-97.0625	LLMRankers
47923	Q0	7038128	60	-97.125	LLMRankers
47923	Q0	6626705	61	-97.125	LLMRankers
47923	Q0	6089359	62	-97.1875	LLMRankers
47923	Q0	2838662	63	-97.25	LLMRankers
47923	Q0	2402776	64	-97.5	LLMRankers
47923	Q0	1488916	65	-97.8125	LLMRankers
47923	Q0	5147529	66	-98.0625	LLMRankers
47923	Q0	7774318	67	-98.125	LLMRankers
47923	Q0	5417584	68	-98.1875	LLMRankers
